,year,times_cited,type,id,title,journal.id,journal.title,volume,issue,researcherID
25,2016,94,article,pub.1019407024,MMP-9 triggered self-assembly of doxorubicin nanofiber depots halts tumor growth,jour.1097145,Biomaterials,98,,ur.01136576210.58
26,2015,43,article,pub.1032056642,Intravital FRAP Imaging using an E-cadherin-GFP Mouse Reveals Disease- and Drug-Dependent Dynamic Regulation of Cell-Cell Junctions in Live Tissue,jour.1046010,Cell Reports,14,1,ur.01136576210.58
27,2015,127,article,pub.1001104602,"Cancer Cell-Autonomous TRAIL-R Signaling Promotes KRAS-Driven Cancer Progression, Invasion, and Metastasis",jour.1030059,Cancer Cell,27,4,ur.01136576210.58
28,2015,65,article,pub.1030515375,MMP-9 triggered micelle-to-fibre transitions for slow release of doxorubicin,jour.1047515,Biomaterials Science,3,2,ur.01136576210.58
29,2014,7,article,pub.1072288588,Monitoring the dynamics of Src activity in response to anti-invasive dasatinib treatment at a subcellular level using dual intravital imaging,jour.1039800,Cell Adhesion & Migration,8,5,ur.01136576210.58
30,2014,12,article,pub.1020719419,Synthesis of Migrastatin and its Macroketone Analogue and In Vivo FRAP Analysis of the Macroketone on E‐Cadherin Dynamics,jour.1022588,ChemBioChem,15,10,ur.01136576210.58
31,2014,71,article,pub.1005121374,The Rac-FRET Mouse Reveals Tight Spatiotemporal Control of Rac Activity in Primary Cells and Tissues,jour.1046010,Cell Reports,6,6,ur.01136576210.58
32,2013,10,article,pub.1038700846,Advanced intravital subcellular imaging reveals vital three‐dimensional signalling events driving cancer cell behaviour and drug responses in live tissue,jour.1297407,The FEBS Journal,280,21,ur.01136576210.58
33,2013,94,article,pub.1001700593,Intravital FLIM-FRET Imaging Reveals Dasatinib-Induced Spatial Control of Src in Pancreatic Cancer,jour.1319913,Cancer Research,73,15,ur.01136576210.58
34,2013,86,article,pub.1010939325,Interaction of p53 with the CCT Complex Promotes Protein Folding and Wild-Type p53 Activity,jour.1117828,Molecular Cell,50,6,ur.01136576210.58
35,2011,75,article,pub.1002803493,Organotypic Collagen I Assay: A Malleable Platform to Assess Cell Behaviour in a 3-Dimensional Context,jour.1038900,Journal of Visualized Experiments,,56,ur.01136576210.58
0,2021,0,preprint,pub.1141565741,Comprehensive genetic diagnosis of tandem repeat expansion disorders with programmable targeted nanopore sequencing,jour.1369542,medRxiv,,,ur.010222236545.28
1,2021,39,article,pub.1138188110,Tracking the international spread of SARS-CoV-2 lineages B.1.1.7 and B.1.351/501Y-V2 with grinch,jour.1284430,Wellcome Open Research,6,,ur.010222236545.28
2,2021,1,article,pub.1141263489,DNA methylation is required to maintain both DNA replication timing precision and 3D genome organization integrity,jour.1046010,Cell Reports,36,12,ur.010222236545.28
3,2021,0,preprint,pub.1140581247,Assessment of inter-laboratory differences in SARS-CoV-2 consensus genome assemblies between public health laboratories in Australia,jour.1369542,medRxiv,,,ur.010222236545.28
4,2021,1,article,pub.1139971814,No evidence of human genome integration of SARS-CoV-2 found by long-read DNA sequencing,jour.1046010,Cell Reports,36,7,ur.010222236545.28
5,2021,0,article,pub.1139428112,Oncogenic cooperation between TCF7-SPI1 and NRAS(G12D) requires β-catenin activity to drive T-cell acute lymphoblastic leukemia,jour.1043282,Nature Communications,12,1,ur.010222236545.28
6,2021,0,preprint,pub.1139289122,SLOW5: a new file format enables massive acceleration of nanopore sequencing data analysis,jour.1293558,bioRxiv,,,ur.010222236545.28
7,2021,2,preprint,pub.1138470590,No evidence of human genome integration of SARS-CoV-2 found by long-read DNA sequencing,jour.1293558,bioRxiv,,,ur.010222236545.28
8,2021,3,article,pub.1138323912,An update on the neurological short tandem repeat expansion disorders and the emergence of long-read sequencing diagnostics,jour.1048594,Acta Neuropathologica Communications,9,1,ur.010222236545.28
9,2021,1,article,pub.1141598928,Tracking the international spread of SARS-CoV-2 lineages B.1.1.7 and B.1.351/501Y-V2,jour.1284430,Wellcome Open Research,6,,ur.010222236545.28
10,2021,4,preprint,pub.1137437868,InterARTIC: an interactive web application for whole-genome nanopore sequencing analysis of SARS-CoV-2 and other viruses,jour.1293558,bioRxiv,,,ur.010222236545.28
11,2021,1,article,pub.1137264808,Cross-oncopanel study reveals high sensitivity and accuracy with overall analytical performance depending on genomic regions,jour.1023439,Genome Biology,22,1,ur.010222236545.28
12,2021,5,article,pub.1137236789,Two transcriptionally distinct pathways drive female development in a reptile with both genetic and temperature dependent sex determination,jour.1034974,PLOS Genetics,17,4,ur.010222236545.28
13,2021,14,article,pub.1137137257,Evaluating the analytical validity of circulating tumor DNA sequencing assays for precision oncology,jour.1115214,Nature Biotechnology,39,9,ur.010222236545.28
14,2021,1,preprint,pub.1137002010,Advancing quality-control for NGS measurement of actionable mutations in circulating tumor DNA,jour.1293558,bioRxiv,,,ur.010222236545.28
15,2021,0,preprint,pub.1135785266,Epidemiological and Genomic analysis of a Sydney Hospital COVID-19 Outbreak,jour.1369542,medRxiv,,,ur.010222236545.28
16,2021,13,article,pub.1135377518,Respiratory viral co-infections among SARS-CoV-2 cases confirmed by virome capture sequencing,jour.1045337,Scientific Reports,11,1,ur.010222236545.28
17,2021,0,preprint,pub.1135151203,Two transcriptionally distinct pathways drive female development in a reptile with both genetic and temperature dependent sex determination,jour.1293558,bioRxiv,,,ur.010222236545.28
18,2021,0,article,pub.1134948731,Chimeric synthetic reference standards enable cross-validation of positive and negative controls in SARS-CoV-2 molecular tests,jour.1045337,Scientific Reports,11,1,ur.010222236545.28
19,2021,0,preprint,pub.1137449989,Advancing Quality-Control for NGS Measurement of Actionable Mutations in Circulating Tumor DNA,jour.1276748,SSRN Electronic Journal,,,ur.010222236545.28
20,2020,37,article,pub.1133341680,Analytical validity of nanopore sequencing for rapid SARS-CoV-2 genome analysis,jour.1043282,Nature Communications,11,1,ur.010222236545.28
21,2020,1,preprint,pub.1131848872,DNA methylation is required to maintain DNA replication timing precision and 3D genome integrity,jour.1293558,bioRxiv,,,ur.010222236545.28
22,2020,4,article,pub.1131251936,Genopo: a nanopore sequencing analysis toolkit for portable Android devices,jour.1300829,Communications Biology,3,1,ur.010222236545.28
23,2020,3,preprint,pub.1129884333,Analytical validity of nanopore sequencing for rapid SARS-CoV-2 genome analysis,jour.1293558,bioRxiv,,,ur.010222236545.28
24,2020,0,article,pub.1129414508,A universal and independent synthetic DNA ladder for the quantitative measurement of genomic features,jour.1043282,Nature Communications,11,1,ur.010222236545.28
25,2020,0,preprint,pub.1128456406,Chimeric synthetic reference standards enable cross-validation of positive and negative controls in SARS-CoV-2 molecular tests,jour.1293558,bioRxiv,,,ur.010222236545.28
26,2020,1,article,pub.1126275464,Author Correction: Diagnosis of fusion genes using targeted RNA sequencing,jour.1043282,Nature Communications,11,1,ur.010222236545.28
27,2019,8,article,pub.1117293447,Use of synthetic DNA spike-in controls (sequins) for human genome sequencing,jour.1037502,Nature Protocols,14,7,ur.010222236545.28
28,2019,59,article,pub.1113006898,Diagnosis of fusion genes using targeted RNA sequencing,jour.1043282,Nature Communications,10,1,ur.010222236545.28
29,2019,8,article,pub.1112942018,Chiral DNA sequences as commutable controls for clinical genomics,jour.1043282,Nature Communications,10,1,ur.010222236545.28
30,2018,0,preprint,pub.1106468568,Chiral DNA sequences as commutable reference standards for clinical genomics,jour.1293558,bioRxiv,,,ur.010222236545.28
31,2018,43,article,pub.1105928871,Synthetic microbe communities provide internal reference standards for metagenome sequencing and analysis,jour.1043282,Nature Communications,9,1,ur.010222236545.28
32,2018,56,article,pub.1100623228,Universal Alternative Splicing of Noncoding Exons,jour.1051716,Cell Systems,6,2,ur.010222236545.28
33,2017,129,article,pub.1086073334,Reference standards for next-generation sequencing,jour.1023607,Nature Reviews Genetics,18,8,ur.010222236545.28
34,2017,72,article,pub.1086058479,Differential intron retention in Jumonji chromatin modifier genes is implicated in reptile temperature-dependent sex determination,jour.1051517,Science Advances,3,6,ur.010222236545.28
35,2017,98,article,pub.1085456825,"The Dimensions, Dynamics, and Relevance of the Mammalian Noncoding Transcriptome",jour.1095570,Trends in Genetics,33,7,ur.010222236545.28
36,2017,21,article,pub.1085470482,Target RNA Secondary Structure Is a Major Determinant of miR159 Efficacy,jour.1018314,Plant Physiology,174,3,ur.010222236545.28
37,2017,3,preprint,pub.1091919553,Universal alternative splicing of noncoding exons,jour.1293558,bioRxiv,,,ur.010222236545.28
38,2017,11,article,pub.1079404336,ANAQUIN: a software toolkit for the analysis of spike-in controls for next generation sequencing,jour.1345383,Bioinformatics,33,11,ur.010222236545.28
39,2016,25,article,pub.1037319283,Representing genetic variation with synthetic DNA standards,jour.1033763,Nature Methods,13,9,ur.010222236545.28
40,2016,82,article,pub.1023523102,Spliced synthetic genes as internal controls in RNA sequencing experiments,jour.1033763,Nature Methods,13,9,ur.010222236545.28
41,2013,14,article,pub.1021313662,MicroRNAs with analogous target complementarities perform with highly variable efficacies in Arabidopsis,jour.1009938,FEBS Letters,587,22,ur.010222236545.28
42,2013,2,article,pub.1051452574,Expression of human ARGONAUTE 2 inhibits endogenous microRNA activity in Arabidopsis,jour.1045668,Frontiers in Plant Science,4,,ur.010222236545.28
0,2021,0,article,pub.1140994230,Self‐collection for HPV screening: a game changer in the elimination of cervical cancer,jour.1358828,The Medical Journal of Australia,,,ur.01101265445.84
1,2021,0,article,pub.1140209050,Facilitating uptake of cervical screening among Indigenous women to achieve equitable and timely elimination of cervical cancer,jour.1391909,The Lancet Regional Health - Western Pacific,13,,ur.01101265445.84
2,2021,3,article,pub.1139872719,Eliminating Cervical Cancer: Progress and Challenges for High-income Countries,jour.1371474,Comparative Haematology International,33,9,ur.01101265445.84
3,2021,0,article,pub.1139825360,Cost-effectiveness of nonavalent HPV vaccine in Norway considering current empirical data and validation,jour.1015263,Preventive Medicine,150,,ur.01101265445.84
4,2021,3,article,pub.1138278311,"Impact of disruptions and recovery for established cervical screening programs across a range of high-income country program designs, using COVID-19 as an example: A modelled analysis",jour.1015263,Preventive Medicine,151,,ur.01101265445.84
5,2021,6,article,pub.1137656580,Cervical screening during the COVID-19 pandemic: optimising recovery strategies,jour.1284483,The Lancet Public Health,6,7,ur.01101265445.84
6,2021,1,article,pub.1137190114,Effective HPV vaccination coverage in Australia by number of doses and two-dose spacing: What if one or two doses are sufficient?,,,11,,ur.01101265445.84
7,2021,0,article,pub.1135750010,Elimination of cervical cancer in Tanzania: Modelled analysis of elimination in the context of endemic HIV infection and active HIV control,jour.1358156,International Journal of Cancer,149,2,ur.01101265445.84
8,2021,6,article,pub.1136482112,Impact of COVID-19-related care disruptions on cervical cancer screening in the United States,jour.1112102,Journal of Medical Screening,28,2,ur.01101265445.84
9,2021,6,article,pub.1136336631,Human papillomavirus vaccination for adults aged 30 to 45 years in the United States: A cost-effectiveness analysis,jour.1034427,PLOS Medicine,18,3,ur.01101265445.84
10,2021,8,article,pub.1135914183,Achieving cervical cancer elimination among Indigenous women,jour.1015263,Preventive Medicine,144,,ur.01101265445.84
11,2021,5,article,pub.1135906807,Impact and cost-effectiveness of strategies to accelerate cervical cancer elimination: A model-based analysis,jour.1015263,Preventive Medicine,144,,ur.01101265445.84
12,2021,0,article,pub.1134948738,"Australian National Cervical Screening Program renewal: Attitudes and experiences of general practitioners, and obstetricians and gynaecologists",jour.1000245,Australian and New Zealand Journal of Obstetrics and Gynaecology,61,3,ur.01101265445.84
13,2021,1,article,pub.1134927014,Active surveillance as a management option for cervical intraepithelial neoplasia 2: An online experimental study,jour.1016705,Gynecologic Oncology,161,1,ur.01101265445.84
14,2020,0,article,pub.1132978281,Getting the timing right: women’s views on the best time to announce changes to cancer screening policy recommendations,jour.1050839,Preventive Medicine Reports,20,,ur.01101265445.84
15,2020,8,article,pub.1132798374,Could HPV Testing on Self-collected Samples Be Routinely Used in an Organized Cervical Screening Program? A Modeled Analysis,jour.1101916,Cancer Epidemiology Biomarkers & Prevention,30,2,ur.01101265445.84
16,2020,4,article,pub.1129661446,Historical and projected hysterectomy rates in the USA: Implications for future observed cervical cancer rates and evaluating prevention interventions,jour.1016705,Gynecologic Oncology,158,3,ur.01101265445.84
17,2020,8,article,pub.1127419485,"The past, present and future impact of HIV prevention and control on HPV and cervical disease in Tanzania: A modelling study",jour.1037553,PLOS ONE,15,5,ur.01101265445.84
18,2020,24,article,pub.1124800214,Projected time to elimination of cervical cancer in the USA: a comparative modelling study,jour.1284483,The Lancet Public Health,5,4,ur.01101265445.84
19,2020,44,article,pub.1124792602,Impact of HPV vaccine hesitancy on cervical cancer in Japan: a modelling study,jour.1284483,The Lancet Public Health,5,4,ur.01101265445.84
20,2020,138,article,pub.1124451542,Impact of HPV vaccination and cervical screening on cervical cancer elimination: a comparative modelling analysis in 78 low-income and lower-middle-income countries,jour.1077219,The Lancet,395,10224,ur.01101265445.84
21,2020,97,article,pub.1124450889,Mortality impact of achieving WHO cervical cancer elimination targets: a comparative modelling analysis in 78 low-income and lower-middle-income countries,jour.1077219,The Lancet,395,10224,ur.01101265445.84
22,2019,17,article,pub.1120921486,HPV-FRAME: A consensus statement and quality framework for modelled evaluations of HPV-related cancer control,jour.1052130,Papillomavirus Research,8,,ur.01101265445.84
23,2019,299,article,pub.1117496192,Population-level impact and herd effects following the introduction of human papillomavirus vaccination programmes: updated systematic review and meta-analysis,jour.1077219,The Lancet,394,10197,ur.01101265445.84
